ID,Customer_Age,Churn,CHI_Score_Month,CHI_Score,Support_Cases_Month,Support_Cases,SP_Month,SP,Logins,Blog_Articles,Views, Days_Since_Last_Login
" 5,228 ",5,0,18.00,-13.00,0.00,-3.00,0.00,-3.33,-12.00,0.00,3.00,5.00
" 5,229 ",5,0,143.00,2.00,7.00,1.00,3.00,0.00,-93.00,-2.00,702.00,0.00
" 5,230 ",5,0,107.00,56.00,2.00,2.00,3.00,3.00,31.00,4.00,11.00,3.00
" 5,231 ",5,0,119.00,119.00,1.00,1.00,3.00,3.00,73.00,2.00,0.00,3.00
" 5,232 ",4,0,156.00,61.00,8.00,8.00,3.00,3.00,52.00,0.00,2.00,0.00
" 5,233 ",5,0,141.00,77.00,4.00,2.00,2.75,0.25,131.00,1.00,0.00,-1.00
" 5,234 ",5,0,88.00,83.00,1.00,1.00,3.00,3.00,35.00,2.00,105.00,0.00
" 5,235 ",5,0,0.00,-41.00,0.00,0.00,0.00,0.00,-26.00,-1.00,27.00,7.00
" 5,236 ",4,0,41.00,-12.00,0.00,0.00,0.00,0.00,-16.00,0.00,9.00,3.00
" 5,237 ",5,0,32.00,32.00,0.00,-1.00,0.00,0.00,-9.00,0.00,0.00,0.00
" 5,238 ",5,0,0.00,-5.00,0.00,-1.00,0.00,0.00,-42.00,0.00,0.00,7.00
" 5,239 ",5,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,20.00
" 5,240 ",5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 5,241 ",5,0,0.00,-31.00,0.00,0.00,0.00,0.00,-9.00,-1.00,0.00,8.00
" 5,242 ",5,0,0.00,-20.00,0.00,0.00,0.00,0.00,-67.00,0.00,0.00,0.00
" 5,243 ",5,0,4.00,-17.00,0.00,-7.00,0.00,-3.00,-35.00,0.00,17.00,1.00
" 5,244 ",5,0,10.00,-47.00,0.00,0.00,0.00,0.00,-11.00,-2.00,36.00,3.00
" 5,245 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,246 ",5,0,16.00,0.00,1.00,1.00,3.00,3.00,-9.00,0.00,14.00,4.00
" 5,247 ",5,0,7.00,7.00,0.00,0.00,0.00,0.00,-16.00,0.00,4.00,4.00
" 5,248 ",5,0,0.00,0.00,0.00,0.00,0.00,0.00,-17.00,0.00,21.00,4.00
" 5,249 ",5,0,78.00,10.00,0.00,-1.00,0.00,-3.00,11.00,0.00,14.00,0.00
" 5,250 ",5,0,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,0.00,12.00,21.00
" 5,251 ",5,0,0.00,-5.00,0.00,0.00,0.00,0.00,-14.00,0.00,2.00,20.00
" 5,252 ",5,0,113.00,1.00,4.00,2.00,3.00,0.00,31.00,-1.00,275.00,6.00
" 5,253 ",5,0,126.00,39.00,8.00,4.00,3.00,0.00,-17.00,2.00,14.00,0.00
" 5,254 ",4,0,133.00,133.00,5.00,5.00,3.00,3.00,110.00,3.00,0.00,0.00
" 5,255 ",4,0,5.00,-27.00,2.00,2.00,3.00,3.00,24.00,-1.00,0.00,1.00
" 5,256 ",4,0,168.00,86.00,0.00,0.00,0.00,0.00,97.00,6.00,0.00,0.00
" 5,257 ",4,0,5.00,-52.00,0.00,0.00,0.00,0.00,37.00,-2.00,11.00,0.00
" 5,258 ",3,0,39.00,39.00,2.00,2.00,3.00,3.00,108.00,0.00,0.00,0.00
" 5,259 ",4,0,10.00,-46.00,0.00,-1.00,0.00,-3.00,-33.00,-1.00,7.00,7.00
" 5,260 ",4,0,60.00,-1.00,0.00,-1.00,0.00,-3.00,-12.00,0.00,35.00,0.00
" 5,261 ",4,0,4.00,-39.00,0.00,0.00,0.00,0.00,-11.00,-3.00,11.00,5.00
" 5,262 ",4,0,51.00,1.00,4.00,2.00,2.50,0.00,103.00,-1.00,52.00,0.00
" 5,263 ",4,0,125.00,55.00,1.00,1.00,3.00,3.00,16.00,1.00,4.00,0.00
" 5,264 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,265 ",4,0,207.00,75.00,5.00,4.00,2.80,-0.20,200.00,-1.00,853.00,0.00
" 5,266 ",4,0,47.00,-11.00,0.00,-3.00,0.00,-3.00,-6.00,-1.00,19.00,0.00
" 5,267 ",4,0,11.00,-30.00,1.00,1.00,3.00,3.00,-24.00,-1.00,11.00,3.00
" 5,268 ",4,0,69.00,20.00,3.00,3.00,3.00,3.00,51.00,-5.00,0.00,0.00
" 5,269 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,270 ",4,0,5.00,-61.00,0.00,0.00,0.00,0.00,2.00,-1.00,21.00,4.00
" 5,271 ",3,1,158.00,-1.00,4.00,0.00,3.00,-0.50,18.00,0.00,5.00,0.00
" 5,272 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,273 ",3,0,33.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
" 5,274 ",3,0,5.00,5.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00
" 5,275 ",4,0,165.00,82.00,8.00,7.00,3.00,0.00,14.00,-3.00,6.00,0.00
" 5,276 ",3,0,17.00,17.00,1.00,1.00,3.00,3.00,34.00,0.00,0.00,0.00
" 5,277 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,278 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,279 ",4,0,109.00,77.00,1.00,0.00,2.00,-1.00,40.00,-2.00,0.00,0.00
" 5,280 ",4,0,6.00,-51.00,0.00,0.00,0.00,0.00,2.00,-2.00,22.00,4.00
" 5,281 ",4,0,80.00,11.00,2.00,-2.00,3.00,0.00,15.00,0.00,0.00,3.00
" 5,282 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,283 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,284 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
" 5,285 ",4,0,98.00,24.00,2.00,-3.00,3.00,0.20,-9.00,-1.00,85.00,0.00
" 5,286 ",4,0,141.00,104.00,1.00,1.00,3.00,3.00,79.00,2.00,3.00,0.00
" 5,287 ",4,0,25.00,-46.00,1.00,-3.00,3.00,0.00,26.00,-1.00,33.00,6.00
" 5,288 ",3,0,136.00,136.00,1.00,1.00,3.00,3.00,76.00,6.00,0.00,0.00
" 5,289 ",4,0,21.00,-22.00,2.00,2.00,3.00,3.00,-12.00,-1.00,3.00,1.00
" 5,290 ",4,0,61.00,3.00,3.00,3.00,2.33,2.33,-19.00,-5.00,6.00,0.00
" 5,291 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,292 ",3,0,2.00,2.00,1.00,1.00,3.00,3.00,12.00,0.00,0.00,0.00
" 5,293 ",4,0,113.00,81.00,14.00,14.00,3.00,3.00,193.00,1.00,0.00,0.00
" 5,294 ",3,1,87.00,-44.00,4.00,-8.00,3.00,0.00,-65.00,-3.00,951.00,2.00
" 5,295 ",4,0,106.00,19.00,2.00,2.00,3.00,3.00,18.00,-6.00,0.00,0.00
" 5,296 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
" 5,297 ",3,0,97.00,97.00,0.00,0.00,0.00,0.00,120.00,1.00,0.00,0.00
" 5,298 ",4,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,-2.00,0.00,0.00
" 5,299 ",3,0,117.00,117.00,0.00,0.00,0.00,0.00,102.00,2.00,0.00,0.00
" 5,300 ",3,0,53.00,53.00,0.00,0.00,0.00,0.00,28.00,1.00,0.00,0.00
" 5,301 ",3,0,32.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,1.00,0.00
" 5,302 ",4,0,5.00,-46.00,0.00,0.00,0.00,0.00,-8.00,-1.00,0.00,0.00
" 5,303 ",4,0,151.00,-11.00,0.00,-1.00,0.00,-3.00,7.00,0.00,32.00,0.00
" 5,304 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,305 ",4,0,125.00,-32.00,0.00,-2.00,0.00,-3.00,-28.00,-1.00,13.00,0.00
" 5,306 ",4,0,143.00,54.00,0.00,0.00,0.00,0.00,178.00,-3.00,19.00,0.00
" 5,307 ",3,0,15.00,15.00,2.00,2.00,3.00,3.00,50.00,0.00,0.00,0.00
" 5,308 ",3,0,122.00,122.00,3.00,3.00,3.00,3.00,30.00,1.00,0.00,0.00
" 5,309 ",4,0,64.00,33.00,3.00,3.00,3.00,3.00,59.00,-1.00,0.00,0.00
" 5,310 ",4,0,120.00,-15.00,1.00,0.00,3.00,1.00,-21.00,0.00,0.00,0.00
" 5,311 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,312 ",4,1,0.00,-58.00,0.00,-1.00,0.00,-3.00,-14.00,-2.00,0.00,5.00
" 5,313 ",3,1,0.00,-22.00,1.00,1.00,3.00,3.00,1.00,-2.00,0.00,24.00
" 5,314 ",4,0,6.00,-85.00,1.00,1.00,3.00,3.00,-6.00,-1.00,0.00,5.00
" 5,315 ",4,0,43.00,-13.00,2.00,2.00,3.00,3.00,54.00,-1.00,17.00,3.00
" 5,316 ",4,0,102.00,39.00,4.00,1.00,3.00,0.00,22.00,4.00,1.00,0.00
" 5,317 ",4,0,161.00,110.00,20.00,17.00,2.90,-0.10,75.00,4.00,1.00,0.00
" 5,318 ",4,0,82.00,-45.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,0.00
" 5,319 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
" 5,320 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,321 ",3,0,6.00,6.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00
" 5,322 ",4,0,0.00,-41.00,0.00,-1.00,0.00,0.00,-7.00,-1.00,0.00,6.00
" 5,323 ",4,0,166.00,109.00,3.00,3.00,3.00,3.00,68.00,-1.00,0.00,0.00
" 5,324 ",4,0,89.00,89.00,0.00,0.00,0.00,0.00,40.00,9.00,0.00,0.00
" 5,325 ",4,0,197.00,126.00,8.00,8.00,3.00,3.00,223.00,217.00,4.00,0.00
" 5,326 ",4,0,119.00,78.00,4.00,4.00,3.00,3.00,175.00,2.00,7.00,0.00
" 5,327 ",4,0,11.00,-30.00,1.00,1.00,3.00,3.00,33.00,-1.00,0.00,0.00
" 5,328 ",3,0,84.00,84.00,2.00,2.00,3.00,3.00,106.00,5.00,0.00,0.00
" 5,329 ",4,0,27.00,-22.00,2.00,1.00,3.00,1.00,-20.00,-1.00,0.00,0.00
" 5,330 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
" 5,331 ",4,1,5.00,-17.00,0.00,0.00,0.00,0.00,42.00,-2.00,0.00,0.00
" 5,332 ",3,0,28.00,28.00,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00
" 5,333 ",3,0,83.00,83.00,0.00,0.00,0.00,0.00,138.00,1.00,0.00,0.00
" 5,334 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,335 ",4,0,92.00,-7.00,0.00,-3.00,0.00,-3.00,7.00,2.00,52.00,0.00
" 5,336 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
" 5,337 ",4,0,5.00,-51.00,0.00,0.00,0.00,0.00,34.00,-1.00,0.00,0.00
" 5,338 ",4,0,91.00,2.00,0.00,-3.00,0.00,-3.00,3.00,1.00,71.00,0.00
" 5,339 ",4,0,0.00,-48.00,1.00,0.00,3.00,0.00,-13.00,0.00,0.00,0.00
" 5,340 ",3,0,5.00,5.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
" 5,341 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,342 ",4,0,155.00,69.00,2.00,0.00,3.00,0.00,137.00,3.00,14.00,2.00
" 5,343 ",3,0,11.00,11.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00
" 5,344 ",4,0,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,24.00,7.00
" 5,345 ",4,0,76.00,9.00,1.00,0.00,3.00,0.00,-25.00,1.00,20.00,0.00
" 5,346 ",3,0,41.00,41.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
" 5,347 ",3,0,111.00,111.00,4.00,4.00,2.75,2.75,94.00,0.00,0.00,0.00
" 5,348 ",4,0,15.00,-16.00,1.00,1.00,3.00,3.00,63.00,-1.00,0.00,0.00
" 5,349 ",4,0,59.00,11.00,2.00,2.00,3.00,3.00,-12.00,-2.00,0.00,3.00
" 5,350 ",4,1,84.00,24.00,4.00,4.00,3.00,3.00,29.00,3.00,378.00,0.00
" 5,351 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,352 ",4,0,21.00,-20.00,2.00,2.00,3.00,3.00,-13.00,-1.00,8.00,0.00
" 5,353 ",4,0,160.00,57.00,3.00,3.00,2.67,2.67,114.00,7.00,0.00,0.00
" 5,354 ",4,0,126.00,40.00,0.00,0.00,0.00,0.00,56.00,-2.00,14.00,0.00
" 5,355 ",4,0,0.00,-36.00,0.00,0.00,0.00,0.00,-2.00,-1.00,0.00,0.00
" 5,356 ",3,0,8.00,8.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
" 5,357 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,358 ",4,0,13.00,13.00,0.00,0.00,0.00,0.00,34.00,-2.00,0.00,0.00
" 5,359 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,360 ",4,0,57.00,6.00,4.00,4.00,3.25,3.25,3.00,5.00,0.00,0.00
" 5,361 ",4,0,59.00,59.00,2.00,2.00,2.50,2.50,46.00,0.00,1.00,0.00
" 5,362 ",4,0,17.00,-15.00,0.00,-1.00,0.00,-3.00,30.00,0.00,20.00,4.00
" 5,363 ",4,0,0.00,-37.00,2.00,2.00,3.00,3.00,2.00,-2.00,0.00,0.00
" 5,364 ",4,0,104.00,73.00,11.00,10.00,3.00,0.00,120.00,-1.00,0.00,0.00
" 5,365 ",4,0,122.00,68.00,2.00,0.00,3.00,0.00,55.00,1.00,0.00,0.00
" 5,366 ",4,0,76.00,18.00,6.00,6.00,2.83,2.83,18.00,-5.00,0.00,0.00
" 5,367 ",4,0,0.00,-32.00,0.00,0.00,0.00,0.00,-4.00,-2.00,0.00,11.00
" 5,368 ",3,0,123.00,123.00,0.00,0.00,0.00,0.00,62.00,4.00,0.00,0.00
" 5,369 ",4,0,18.00,18.00,5.00,5.00,3.00,3.00,42.00,-2.00,1.00,0.00
" 5,370 ",4,0,86.00,23.00,0.00,-3.00,0.00,-3.00,-32.00,-1.00,3.00,3.00
" 5,371 ",4,0,102.00,70.00,2.00,2.00,3.00,3.00,64.00,2.00,0.00,0.00
" 5,372 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,373 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,374 ",4,0,85.00,37.00,2.00,2.00,3.00,3.00,40.00,1.00,13.00,0.00
" 5,375 ",3,0,23.00,23.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00
" 5,376 ",3,0,9.00,9.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00
" 5,377 ",4,0,30.00,-11.00,2.00,2.00,3.00,3.00,31.00,-1.00,15.00,4.00
" 5,378 ",4,0,5.00,5.00,1.00,1.00,0.00,0.00,48.00,-3.00,0.00,0.00
" 5,379 ",4,0,61.00,30.00,1.00,1.00,0.00,0.00,63.00,-1.00,0.00,3.00
" 5,380 ",4,0,36.00,31.00,0.00,0.00,0.00,0.00,-18.00,0.00,4.00,0.00
" 5,381 ",4,0,51.00,19.00,0.00,0.00,0.00,0.00,-2.00,-1.00,0.00,6.00
" 5,382 ",3,0,202.00,202.00,8.00,8.00,2.88,2.88,134.00,8.00,0.00,0.00
" 5,383 ",4,0,0.00,-32.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00
" 5,384 ",4,0,89.00,47.00,1.00,-5.00,2.00,-1.00,46.00,-2.00,0.00,0.00
" 5,385 ",3,0,1.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
" 5,386 ",4,0,154.00,112.00,10.00,10.00,3.00,3.00,32.00,0.00,42.00,2.00
" 5,387 ",4,0,163.00,28.00,2.00,2.00,3.00,3.00,113.00,1.00,45.00,0.00
" 5,388 ",4,0,45.00,4.00,4.00,3.00,3.25,3.25,-2.00,-1.00,308.00,0.00
" 5,389 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
" 5,390 ",4,0,45.00,45.00,2.00,1.00,3.50,0.50,20.00,0.00,5.00,0.00
" 5,391 ",4,0,86.00,77.00,1.00,1.00,3.00,3.00,108.00,0.00,1.00,0.00
" 5,392 ",4,0,106.00,19.00,1.00,0.00,3.00,0.00,14.00,0.00,0.00,0.00
" 5,393 ",4,0,0.00,-32.00,0.00,0.00,0.00,0.00,8.00,-1.00,3.00,0.00
" 5,394 ",4,0,95.00,64.00,1.00,1.00,3.00,3.00,193.00,2.00,0.00,5.00
" 5,395 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,396 ",4,0,92.00,31.00,2.00,1.00,3.00,0.00,39.00,0.00,2.00,3.00
" 5,397 ",4,0,34.00,-8.00,1.00,1.00,3.00,3.00,-8.00,-1.00,26.00,3.00
" 5,398 ",4,0,102.00,59.00,3.00,2.00,3.00,0.00,22.00,-1.00,1.00,0.00
" 5,399 ",4,0,156.00,106.00,8.00,7.00,3.00,0.00,21.00,7.00,3.00,3.00
" 5,400 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,401 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,402 ",4,0,77.00,19.00,0.00,0.00,0.00,0.00,32.00,0.00,65.00,1.00
" 5,403 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
" 5,404 ",4,0,96.00,55.00,6.00,6.00,2.80,2.80,96.00,0.00,25.00,0.00
" 5,405 ",3,1,23.00,23.00,2.00,2.00,3.00,3.00,62.00,0.00,0.00,0.00
" 5,406 ",4,0,58.00,16.00,3.00,3.00,3.00,3.00,8.00,-1.00,0.00,6.00
" 5,407 ",4,0,5.00,-27.00,1.00,1.00,3.00,3.00,38.00,-1.00,0.00,0.00
" 5,408 ",3,0,68.00,68.00,0.00,0.00,0.00,0.00,44.00,4.00,0.00,0.00
" 5,409 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
" 5,410 ",4,0,15.00,0.00,1.00,0.00,3.00,0.00,-22.00,0.00,4.00,2.00
" 5,411 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
" 5,412 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
" 5,413 ",3,0,29.00,29.00,3.00,3.00,3.00,3.00,44.00,0.00,0.00,0.00
" 5,414 ",4,0,122.00,122.00,1.00,1.00,3.00,3.00,64.00,0.00,0.00,0.00
" 5,415 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,416 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,417 ",3,0,60.00,60.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00
" 5,418 ",4,0,50.00,27.00,0.00,0.00,0.00,0.00,20.00,-1.00,0.00,1.00
" 5,419 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,420 ",4,0,73.00,73.00,2.00,2.00,3.00,3.00,60.00,-2.00,0.00,0.00
" 5,421 ",4,0,176.00,122.00,12.00,10.00,3.00,0.00,136.00,1.00,2.00,0.00
" 5,422 ",3,1,83.00,40.00,10.00,9.00,3.00,0.00,72.00,1.00,1.00,2.00
" 5,423 ",4,0,161.00,116.00,8.00,7.00,2.88,-0.13,458.00,0.00,4.00,0.00
" 5,424 ",4,0,113.00,67.00,0.00,-1.00,0.00,-3.00,70.00,2.00,62.00,0.00
" 5,425 ",4,0,188.00,99.00,0.00,0.00,0.00,0.00,62.00,51.00,8.00,0.00
" 5,426 ",4,1,0.00,-10.00,0.00,-1.00,0.00,-3.00,-34.00,0.00,13.00,4.00
" 5,427 ",4,0,81.00,29.00,3.00,3.00,2.67,2.67,76.00,11.00,0.00,0.00
" 5,428 ",4,0,97.00,10.00,6.00,6.00,3.00,3.00,88.00,-2.00,2957.00,0.00
" 5,429 ",3,0,116.00,116.00,0.00,0.00,0.00,0.00,22.00,1.00,0.00,0.00
" 5,430 ",3,0,37.00,37.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
" 5,431 ",4,0,163.00,149.00,8.00,6.00,3.00,0.00,108.00,2.00,0.00,2.00
" 5,432 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,433 ",4,0,143.00,110.00,8.00,8.00,3.00,3.00,230.00,5.00,0.00,0.00
" 5,434 ",4,0,0.00,-31.00,0.00,0.00,0.00,0.00,-6.00,-1.00,0.00,0.00
" 5,435 ",4,0,86.00,86.00,4.00,4.00,3.00,3.00,114.00,1.00,0.00,0.00
" 5,436 ",4,0,81.00,-26.00,4.00,3.00,2.75,-0.25,26.00,-1.00,1.00,0.00
" 5,437 ",3,0,135.00,135.00,4.00,4.00,2.75,2.75,64.00,3.00,0.00,0.00
" 5,438 ",4,0,5.00,-16.00,1.00,1.00,3.00,3.00,38.00,-1.00,0.00,6.00
" 5,439 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,440 ",3,0,140.00,140.00,1.00,1.00,3.00,3.00,66.00,0.00,0.00,0.00
" 5,441 ",4,0,20.00,-12.00,4.00,4.00,2.75,2.75,46.00,-2.00,0.00,0.00
" 5,442 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
" 5,443 ",4,0,50.00,29.00,0.00,0.00,0.00,0.00,44.00,-1.00,0.00,0.00
" 5,444 ",3,0,5.00,5.00,1.00,1.00,3.00,3.00,22.00,0.00,0.00,0.00
" 5,445 ",3,0,136.00,136.00,1.00,1.00,3.00,3.00,102.00,1.00,0.00,0.00
" 5,446 ",4,0,162.00,141.00,9.00,8.00,3.00,0.00,184.00,17.00,61.00,0.00
" 5,447 ",4,0,98.00,51.00,4.00,4.00,3.00,3.00,20.00,-1.00,17.00,1.00
" 5,448 ",3,0,61.00,61.00,4.00,4.00,3.00,3.00,52.00,1.00,0.00,0.00
" 5,449 ",3,0,44.00,44.00,0.00,0.00,0.00,0.00,38.00,1.00,0.00,0.00
" 5,450 ",4,0,123.00,123.00,9.00,9.00,3.00,3.00,154.00,1.00,0.00,0.00
" 5,451 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,452 ",4,0,20.00,-14.00,0.00,0.00,0.00,0.00,20.00,-1.00,95.00,1.00
" 5,453 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,454 ",3,0,98.00,98.00,1.00,1.00,3.00,3.00,94.00,0.00,0.00,0.00
" 5,455 ",4,0,0.00,-48.00,0.00,0.00,0.00,0.00,-18.00,-3.00,8.00,0.00
" 5,456 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
" 5,457 ",4,0,0.00,0.00,0.00,0.00,0.00,0.00,32.00,-1.00,0.00,0.00
" 5,458 ",4,0,145.00,123.00,1.00,1.00,3.00,3.00,92.00,1.00,0.00,0.00
" 5,459 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,460 ",4,1,0.00,-43.00,0.00,0.00,0.00,0.00,-22.00,-1.00,0.00,0.00
" 5,461 ",4,0,20.00,-20.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,1.00
" 5,462 ",4,0,186.00,62.00,5.00,5.00,3.00,3.00,190.00,-1.00,1.00,0.00
" 5,463 ",3,0,109.00,109.00,2.00,2.00,3.00,3.00,62.00,1.00,0.00,0.00
" 5,464 ",4,1,0.00,-22.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,3.00
" 5,465 ",4,0,0.00,-45.00,0.00,0.00,0.00,0.00,-14.00,-2.00,24.00,0.00
" 5,466 ",4,0,68.00,26.00,0.00,0.00,0.00,0.00,50.00,4.00,3.00,0.00
" 5,467 ",4,0,117.00,-10.00,2.00,-1.00,3.00,0.00,116.00,0.00,2.00,0.00
" 5,468 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00
" 5,469 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,470 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,471 ",4,0,10.00,-33.00,0.00,0.00,0.00,0.00,-6.00,-1.00,0.00,1.00
" 5,472 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,473 ",4,0,96.00,63.00,4.00,4.00,3.00,3.00,10.00,0.00,1.00,5.00
" 5,474 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,475 ",4,0,126.00,79.00,4.00,4.00,3.00,3.00,142.00,-4.00,0.00,0.00
" 5,476 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,477 ",4,0,68.00,68.00,0.00,0.00,0.00,0.00,46.00,-2.00,1.00,0.00
" 5,478 ",3,0,102.00,102.00,4.00,4.00,2.75,2.75,176.00,0.00,0.00,0.00
" 5,479 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,480 ",4,0,13.00,-38.00,0.00,0.00,0.00,0.00,10.00,-1.00,0.00,5.00
" 5,481 ",3,0,15.00,15.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00
" 5,482 ",4,0,5.00,5.00,0.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00
" 5,483 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
" 5,484 ",3,0,25.00,25.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00
" 5,485 ",4,0,5.00,-26.00,0.00,0.00,0.00,0.00,48.00,-1.00,0.00,0.00
" 5,486 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 5,487 ",3,0,28.00,28.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00
" 5,488 ",4,0,40.00,6.00,0.00,0.00,0.00,0.00,34.00,-1.00,0.00,0.00
" 5,489 ",3,0,29.00,29.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00
